0	50.098747	14.365802	287
53.0	50.098691	14.365064	288
63.1	50.098780	14.365034	289
83.6	50.098953	14.364936	291
96.3	50.099021	14.365079	291
231.1	50.099718	14.366626	296
303.9	50.100150	14.367392	299
350.2	50.100409	14.367900	301
455.3	50.100874	14.369184	303
506.0	50.101081	14.369816	304
535.6	50.101202	14.370186	305
570.7	50.101393	14.370578	305
598.8	50.101594	14.370818	306
635.2	50.101895	14.371018	306
673.9	50.102241	14.371069	307
687.9	50.102367	14.371051	307
695.3	50.102379	14.371153	307
713.0	50.102408	14.371397	305
778.5	50.102612	14.372258	302
849.4	50.102952	14.373099	301
903.9	50.103442	14.373115	303
953.3	50.103886	14.373115	303
978.9	50.104116	14.373087	303
983.3	50.104155	14.373076	303
992.5	50.104237	14.373058	303
998.3	50.104289	14.373052	303
1022.3	50.104501	14.372989	303
1059.5	50.104835	14.372971	303
1142.3	50.105563	14.373215	304
1151.3	50.105639	14.373258	304
1161.2	50.105724	14.373300	304
1292.8	50.106823	14.373986	301
1335.6	50.107183	14.374198	300
1382.8	50.107575	14.374452	299
1490.3	50.108474	14.375005	298
1584.0	50.109234	14.375573	295
1648.1	50.109691	14.376121	291
1726.6	50.110159	14.376946	288
1779.7	50.110410	14.377579	284
1829.3	50.110372	14.378272	282
1845.5	50.110441	14.378472	282
1853.3	50.110510	14.378492	281
1948.7	50.111311	14.378972	277
2046.2	50.112028	14.379759	274
2058.2	50.112102	14.379881	274
2125.1	50.112509	14.380571	271
2146.8	50.112594	14.380845	271
2163.0	50.112608	14.381072	271
2183.2	50.112615	14.381355	270
2208.4	50.112840	14.381391	270
2244.1	50.112908	14.381881	269
2287.7	50.112991	14.382479	268
2437.5	50.113302	14.384523	258
2620.1	50.113597	14.387041	237
2692.2	50.113865	14.387963	229
2741.3	50.113883	14.388650	220
2751.6	50.113849	14.388785	218
2761.9	50.113798	14.388905	216
2840.0	50.113770	14.390000	201
