0	50.098609	14.365825	285
225.3	50.098853	14.368961	276
278.4	50.098923	14.369697	274
282.1	50.098929	14.369748	274
303.7	50.098959	14.370048	273
322.6	50.098993	14.370307	273
379.4	50.099065	14.371095	271
436.4	50.099123	14.371889	270
444.4	50.099131	14.372001	269
457.5	50.099141	14.372184	269
461.6	50.099145	14.372241	269
461.8	50.099145	14.372244	269
568.7	50.099257	14.373732	263
671.1	50.099383	14.375155	257
676.0	50.099392	14.375222	257
696.3	50.099425	14.375502	257
701.4	50.099434	14.375572	256
710.4	50.099448	14.375696	256
741.2	50.099494	14.376122	255
769.7	50.099528	14.376518	253
820.4	50.099578	14.377225	252
832.3	50.099593	14.377389	252
892.6	50.099633	14.378233	250
926.1	50.099647	14.378702	249
940.5	50.09966	14.378903	248
975.8	50.09968	14.379397	247
1079.8	50.099762	14.380849	243
1194.3	50.099843	14.38245	241
1236.1	50.099872	14.383034	240
1342.4	50.099953	14.384518	238
1393.9	50.099986	14.385239	237
1398.9	50.099989	14.385309	237
1409.6	50.099995	14.385458	237
1429.9	50.100003	14.385743	237
1526.0	50.100054	14.387088	236
1532.5	50.100058	14.387179	236
1540.7	50.100065	14.387293	236
1575.5	50.100113	14.387776	234
1652.6	50.100162	14.388854	232
1727.8	50.100217	14.389905	232
1781.4	50.100228	14.390656	230
1829.4	50.100262	14.391327	228
1867.7	50.100292	14.391862	227
1891.3	50.100332	14.392187	227
2019.8	50.100429	14.393982	223
2061.8	50.100457	14.394569	222
2067.7	50.100456	14.394652	222
2075.8	50.10043	14.394757	222
2083.1	50.100394	14.394843	222
2090.4	50.100337	14.394894	222
2097.2	50.100289	14.394953	222
2104.7	50.100243	14.39503	223
2110.2	50.100215	14.395093	223
2115.2	50.100194	14.395155	223
2125.9	50.100163	14.395298	223
2132.1	50.100155	14.395384	223
2138.6	50.100155	14.395475	223
2147.2	50.100168	14.395594	223
2156.6	50.100197	14.395717	223
2163.5	50.100228	14.395802	223
2170.8	50.10027	14.39588	223
2179.8	50.100331	14.395962	223
2187.5	50.100391	14.396017	223
2194.3	50.100448	14.396052	223
2202.5	50.10052	14.396076	223
2211.6	50.100602	14.396079	223
2218.0	50.100659	14.396067	223
2228.0	50.100744	14.396023	223
2236.0	50.100807	14.395967	223
2247.1	50.100882	14.395865	222
2251.3	50.100906	14.395819	222
2258.7	50.100941	14.395731	221
2262.7	50.100956	14.395681	221
2279.4	50.101062	14.395514	221
2286.8	50.10112	14.395465	220
2330.6	50.101512	14.395404	220
2337.6	50.101575	14.39539	220
2359.2	50.101769	14.39538	220
2392.8	50.102071	14.395389	220
2450.7	50.102591	14.395352	219
2460.2	50.102676	14.395341	219
2499.1	50.103025	14.395301	219
2505.1	50.103079	14.395294	219
2632.3	50.104219	14.395153	216
2638.4	50.104274	14.395142	216
2675.4	50.104605	14.395091	216
2683.6	50.104678	14.395079	215
2774.7	50.105496	14.394992	214
2809.6	50.105808	14.394952	214
2816.4	50.105869	14.394943	214
2856.2	50.106225	14.394884	215
2893.6	50.10656	14.39483	215
2928.3	50.106871	14.394791	214
2932.0	50.106904	14.394785	214
2938.4	50.106961	14.394777	214
2951.7	50.10708	14.39476	213
2957.9	50.107136	14.394754	213
3019.5	50.107688	14.394686	211
3073.9	50.108176	14.394625	210
3107.3	50.108474	14.394565	209
3122.3	50.108609	14.39456	208
3132.0	50.108696	14.394559	208
3159.1	50.108934	14.394637	206
3195.4	50.109251	14.39476	204
3205.2	50.109337	14.394793	203
3214.0	50.109415	14.394809	203
3224.4	50.109504	14.394765	203
3237.2	50.109614	14.394711	202
3280.2	50.109972	14.394484	201
3299.8	50.110141	14.394402	200
3311.5	50.110241	14.394354	200
3327.8	50.110386	14.394319	199
3363.9	50.110709	14.394265	197
3505.5	50.111977	14.39409	192
3524.8	50.112151	14.394075	191
3537.7	50.112139	14.393895	191
3546.4	50.112136	14.393773	191
3555.2	50.112134	14.39365	191
3586.8	50.112416	14.393602	189
3610.9	50.11262	14.393488	189
3689.6	50.113245	14.392968	190
3697.4	50.113309	14.392925	190
3739.3	50.113677	14.392794	189
3802.5	50.113642	14.39191	192
3836.7	50.113637	14.391431	194
3870.7	50.11366	14.390955	196
3900.0	50.1137	14.390549	198
3937.9	50.113746	14.390022	200
