0	50.092300	14.322377	331
0.0	50.092300	14.322377	331
17.1	50.092444	14.322291	331
27.9	50.092525	14.322374	331
38.2	50.092571	14.322499	331
49.2	50.092581	14.322653	330
120.1	50.092559	14.323646	329
139.0	50.092561	14.323911	329
155.1	50.092571	14.324135	329
172.0	50.092705	14.324021	328
238.9	50.092702	14.324958	328
282.7	50.092705	14.325573	328
291.8	50.092715	14.325699	328
299.8	50.092716	14.325811	328
319.7	50.092726	14.326090	327
355.8	50.092756	14.326593	327
427.1	50.092834	14.327585	327
470.3	50.092891	14.328185	327
535.1	50.092996	14.329078	327
560.3	50.093034	14.329427	327
568.4	50.093043	14.329539	327
577.6	50.093062	14.329664	326
613.0	50.093119	14.330153	326
649.8	50.093194	14.330655	324
799.3	50.093421	14.332721	318
813.7	50.093494	14.332888	318
833.8	50.093514	14.333167	317
963.7	50.093821	14.334925	315
973.1	50.093866	14.335036	315
987.4	50.093840	14.335232	315
1065.8	50.094026	14.336292	314
1127.9	50.094211	14.337114	312
1853.2	50.095939	14.346919	312
1870.2	50.095932	14.347157	311
1895.8	50.096077	14.347435	312
2416.7	50.097349	14.354464	310
2437.4	50.097305	14.354745	311
2478.1	50.097497	14.355231	314
2739.9	50.098146	14.358760	311
2874.7	50.098417	14.360602	306
2992.8	50.098588	14.362236	300
3007.8	50.098508	14.362405	299
3026.2	50.098617	14.362599	299
3183.5	50.098764	14.364792	290
3203.4	50.098711	14.365058	289
3219.4	50.098567	14.365074	287
3237.4	50.098405	14.365063	286
3247.3	50.098316	14.365064	286
3256.9	50.098234	14.365023	285
3267.7	50.098144	14.364968	285
3276.2	50.098081	14.364899	285
3325.2	50.097737	14.364470	285
3356.5	50.097493	14.364250	285
3368.7	50.097393	14.364181	285
3592.0	50.098129	14.367094	276
3602.7	50.098094	14.367234	275
3611.3	50.098049	14.367332	275
3621.9	50.097987	14.367445	275
3634.0	50.097916	14.367572	274
3644.8	50.097862	14.367698	274
3662.2	50.097801	14.367923	273
3712.2	50.097588	14.368541	271
3721.2	50.097516	14.368598	271
3729.7	50.097454	14.368668	271
3741.1	50.097382	14.368781	271
3746.1	50.097356	14.368838	271
3756.3	50.097312	14.368964	270
3766.1	50.097276	14.369090	270
3776.2	50.097268	14.369230	270
3825.1	50.097362	14.369900	267
3835.9	50.097272	14.369957	267
3846.2	50.097191	14.370028	268
3855.6	50.097120	14.370099	268
3864.1	50.097066	14.370184	268
3873.3	50.097013	14.370282	269
3876.1	50.096995	14.370310	269
3885.1	50.096960	14.370423	269
3894.5	50.096933	14.370549	269
3904.7	50.096916	14.370689	269
3912.7	50.096908	14.370801	268
3922.7	50.096909	14.370941	268
3931.6	50.096909	14.371066	268
3939.6	50.096910	14.371178	267
3948.6	50.096910	14.371304	267
3965.6	50.096912	14.371542	266
3974.6	50.096921	14.371668	265
4018.5	50.096925	14.372283	265
4055.6	50.096592	14.372315	268
4070.8	50.096457	14.372345	269
4079.8	50.096376	14.372346	270
4088.9	50.096296	14.372375	271
4097.0	50.096224	14.372390	271
4105.6	50.096152	14.372433	272
4114.1	50.096080	14.372475	273
4123.0	50.096009	14.372532	273
4132.0	50.095937	14.372589	274
4140.5	50.095875	14.372660	275
4154.7	50.095785	14.372801	275
4167.5	50.095714	14.372942	276
4180.2	50.095643	14.373082	276
4193.8	50.095572	14.373237	277
4221.0	50.095457	14.373574	278
4247.9	50.095369	14.373925	279
4290.9	50.095255	14.374500	281
4351.7	50.095160	14.375340	283
4359.7	50.095152	14.375452	283
4367.7	50.095153	14.375563	283
4383.8	50.095136	14.375787	284
4391.8	50.095127	14.375899	284
4399.8	50.095119	14.376011	284
4416.8	50.095111	14.376249	284
4425.9	50.095103	14.376375	284
4450.9	50.095096	14.376725	284
4456.8	50.095096	14.376808	284
4554.6	50.095086	14.378179	282
4641.3	50.095083	14.379395	280
4700.2	50.095079	14.380220	278
4807.9	50.095078	14.381730	275
4866.7	50.095082	14.382555	275
4955.5	50.095080	14.383799	275
5046.2	50.095086	14.385071	273
5133.0	50.095102	14.386288	270
5173.2	50.095060	14.386847	268
5244.5	50.094939	14.387828	267
5422.3	50.094601	14.390265	264
5434.2	50.094602	14.390432	263
5446.6	50.094630	14.390600	263
5454.4	50.094675	14.390683	263
5459.3	50.094649	14.390739	263
5470.5	50.094604	14.390880	263
5480.7	50.094587	14.391020	263
5491.7	50.094579	14.391174	263
5503.7	50.094589	14.391341	262
5528.9	50.094627	14.391690	262
5540.3	50.094601	14.391844	261
5548.1	50.094556	14.391929	262
5561.2	50.094448	14.392000	262
5729.9	50.092939	14.392243	268
6038.9	50.093402	14.396515	259
6049.0	50.093411	14.396655	258
6066.9	50.093422	14.396906	258
6074.9	50.093422	14.397018	258
6086.1	50.093405	14.397172	258
6107.6	50.093362	14.397466	259
6139.5	50.093265	14.397887	259
6148.7	50.093248	14.398013	259
6158.1	50.093221	14.398139	259
6172.4	50.093195	14.398335	259
6447.1	50.093656	14.402118	252
6456.3	50.093674	14.402244	252
6464.6	50.093693	14.402356	252
6473.7	50.093711	14.402481	251
6481.8	50.093721	14.402593	251
6489.9	50.093739	14.402704	251
6572.5	50.093898	14.403835	248
6640.8	50.094029	14.404770	246
6661.0	50.094057	14.405049	245
6671.9	50.094058	14.405203	245
6681.2	50.094077	14.405329	244
6700.8	50.094123	14.405594	244
6726.3	50.094206	14.405928	244
6750.5	50.094018	14.406098	241
6777.7	50.094136	14.406432	241
6797.4	50.094210	14.406683	241
6809.9	50.094246	14.406850	241
6826.5	50.094284	14.407074	240
6834.5	50.094293	14.407185	240
6845.5	50.094303	14.407339	240
6855.5	50.094295	14.407479	240
6864.7	50.094277	14.407605	240
6873.7	50.094314	14.407716	239
6884.4	50.094404	14.407771	239
6893.6	50.094467	14.407854	239
6903.1	50.094513	14.407966	238
6914.7	50.094550	14.408119	238
6935.5	50.094605	14.408398	237
6943.6	50.094615	14.408510	237
6952.5	50.094615	14.408635	237
6963.6	50.094607	14.408789	236
6974.7	50.094590	14.408943	236
6984.8	50.094536	14.409056	236
6995.3	50.094465	14.409155	236
7010.3	50.094475	14.409364	235
7035.4	50.094495	14.409714	234
7057.4	50.094514	14.410021	233
7066.3	50.094515	14.410147	233
7077.3	50.094516	14.410300	232
7086.3	50.094525	14.410426	232
7097.3	50.094535	14.410580	232
7106.4	50.094545	14.410706	232
7115.8	50.094572	14.410831	232
7123.9	50.094636	14.410886	231
7169.2	50.094540	14.411503	231
7187.1	50.094397	14.411616	230
7281.8	50.094106	14.412864	226
7294.4	50.094071	14.413032	225
7302.5	50.094008	14.413089	223
7311.0	50.093946	14.413160	222
7321.8	50.093892	14.413286	220
7349.6	50.093831	14.413664	216
7359.4	50.093796	14.413790	215
7370.3	50.093743	14.413917	213
7380.7	50.093716	14.414057	211
7389.9	50.093699	14.414183	210
7400.0	50.093682	14.414323	209
7420.9	50.093629	14.414603	206
7439.0	50.093648	14.414855	205
7535.3	50.093889	14.416152	201
7561.2	50.093891	14.416516	198
7772.8	50.092134	14.417655	192
7839.5	50.091587	14.418039	198
7941.9	50.090735	14.418581	203
8028.9	50.090009	14.419037	201
8098.0	50.089435	14.419408	203
8159.8	50.088924	14.419749	204
8183.5	50.088727	14.419877	203
8293.8	50.087813	14.420476	203
8393.1	50.087015	14.421100	205
8400.3	50.087052	14.421184	205
8447.7	50.086757	14.421662	206
8531.0	50.086240	14.422507	204
8545.8	50.086142	14.422648	204
8558.9	50.086043	14.422747	204
8589.1	50.085819	14.422988	203
8618.5	50.085605	14.423228	204
8680.6	50.085197	14.422632	205
8725.8	50.084907	14.422188	205
8737.9	50.084836	14.422315	205
8803.1	50.084461	14.423018	207
8839.8	50.084248	14.423412	208
8864.3	50.084069	14.423610	209
8873.8	50.083988	14.423653	209
8940.9	50.083550	14.424301	211
9068.2	50.082702	14.425499	209
9126.9	50.082309	14.426049	208
9252.6	50.081442	14.427178	213
9395.4	50.080495	14.428531	217
9445.0	50.080156	14.428982	220
9543.3	50.079495	14.429898	221
9552.6	50.079513	14.430024	221
9561.8	50.079568	14.430121	220
9572.0	50.079658	14.430148	220
9579.6	50.079721	14.430105	219
9604.6	50.079830	14.430411	219
9611.9	50.079767	14.430440	219
9621.8	50.079705	14.430539	220
9633.8	50.079624	14.430651	221
9642.4	50.079580	14.430750	221
9651.3	50.079545	14.430862	222
9680.0	50.079456	14.431240	224
9692.1	50.079412	14.431395	224
9702.1	50.079359	14.431507	225
9769.2	50.078939	14.432183	229
9799.1	50.078779	14.432520	231
9841.7	50.079024	14.432979	227
9881.7	50.078910	14.433511	230
9895.6	50.078956	14.433692	230
10001.0	50.078567	14.435039	239
10104.3	50.078069	14.436260	242
10221.7	50.077726	14.437816	248
10339.7	50.077446	14.439412	253
10440.9	50.077218	14.440785	257
10531.4	50.077026	14.442017	260
10575.3	50.077011	14.442632	261
10665.1	50.076999	14.443890	262
10825.8	50.077073	14.446139	265
11035.4	50.077150	14.449073	267
11064.3	50.077170	14.449478	268
