50.873333 14.244166 189
50.873333 14.244445 189
50.873333 14.244722 189
50.873333 14.245000 193
50.873333 14.245277 193
50.873333 14.245556 193
50.873333 14.245833 210
50.873333 14.246111 210
50.873333 14.246388 210
50.873333 14.246667 228
50.873333 14.246944 228
50.873333 14.247222 228
50.873333 14.247500 225
50.873333 14.247778 225
50.873333 14.248055 225
50.873333 14.248333 222
50.873333 14.248611 222
50.873333 14.248889 222
50.873333 14.249166 207
50.873333 14.249444 207
50.873333 14.249722 207
50.873333 14.250000 191
50.873333 14.250278 191
50.873333 14.250556 191
50.873333 14.250834 185

50.874168 14.235833 126
50.874168 14.236111 126
50.874168 14.236389 126
50.874168 14.236667 133
50.874168 14.236944 133
50.874168 14.237223 133
50.874168 14.237500 150
50.874168 14.237778 150
50.874168 14.238055 150
50.874168 14.238334 167
50.874168 14.238611 167
50.874168 14.238889 167
50.874168 14.239166 165
50.874168 14.239445 165
50.874168 14.239722 165
50.874168 14.240000 162
50.874168 14.240278 162
50.874168 14.240556 162
50.874168 14.240833 153
50.874168 14.241111 153
50.874168 14.241389 153
50.874168 14.241667 143
50.874168 14.241944 143
50.874168 14.242222 143
50.874168 14.242500 141
50.874168 14.242778 141
50.874168 14.243055 141
50.874168 14.243333 139
50.874168 14.243611 139
50.874168 14.243889 139
50.874168 14.244166 153
50.874168 14.244445 153
50.874168 14.244722 153
50.874168 14.245000 168
50.874168 14.245277 168
50.874168 14.245556 168
50.874168 14.245833 185
50.874168 14.246111 185
50.874168 14.246388 185
50.874168 14.246667 202
50.874168 14.246944 202
50.874168 14.247222 202
50.874168 14.247500 191
50.874168 14.247778 191
50.874168 14.248055 191
50.874168 14.248333 180
50.874168 14.248611 180
50.874168 14.248889 180
50.874168 14.249166 173
50.874168 14.249444 173
50.874168 14.249722 173
50.874168 14.250000 166
50.874168 14.250278 166
50.874168 14.250556 166
50.874168 14.250834 166

50.875000 14.235833 131
50.875000 14.236111 131
50.875000 14.236389 131
50.875000 14.236667 140
50.875000 14.236944 140
50.875000 14.237223 140
50.875000 14.237500 171
50.875000 14.237778 171
50.875000 14.238055 171
50.875000 14.238334 203
50.875000 14.238611 203
50.875000 14.238889 203
50.875000 14.239166 212
50.875000 14.239445 212
50.875000 14.239722 212
50.875000 14.240000 221
50.875000 14.240278 221
50.875000 14.240556 221
50.875000 14.240833 210
50.875000 14.241111 210
50.875000 14.241389 210
50.875000 14.241667 199
50.875000 14.241944 199
50.875000 14.242222 199
50.875000 14.242500 185
50.875000 14.242778 185
50.875000 14.243055 185
50.875000 14.243333 170
50.875000 14.243611 170
50.875000 14.243889 170
50.875000 14.244166 156
50.875000 14.244445 156
50.875000 14.244722 156
50.875000 14.245000 142
50.875000 14.245277 142
50.875000 14.245556 142
50.875000 14.245833 147
50.875000 14.246111 147
50.875000 14.246388 147
50.875000 14.246667 153
50.875000 14.246944 153
50.875000 14.247222 153
50.875000 14.247500 152
50.875000 14.247778 152
50.875000 14.248055 152
50.875000 14.248333 150
50.875000 14.248611 150
50.875000 14.248889 150
50.875000 14.249166 173
50.875000 14.249444 173
50.875000 14.249722 173
50.875000 14.250000 196
50.875000 14.250278 196
50.875000 14.250556 196
50.875000 14.250834 200

50.875832 14.235833 131
50.875832 14.236111 131
50.875832 14.236389 131
50.875832 14.236667 134
50.875832 14.236944 134
50.875832 14.237223 134
50.875832 14.237500 167
50.875832 14.237778 167
50.875832 14.238055 167
50.875832 14.238334 200
50.875832 14.238611 200
50.875832 14.238889 200
50.875832 14.239166 226
50.875832 14.239445 226
50.875832 14.239722 226
50.875832 14.240000 252
50.875832 14.240278 252
50.875832 14.240556 252
50.875832 14.240833 256
50.875832 14.241111 256
50.875832 14.241389 256
50.875832 14.241667 260
50.875832 14.241944 260
50.875832 14.242222 260
50.875832 14.242500 247
50.875832 14.242778 247
50.875832 14.243055 247
50.875832 14.243333 234
50.875832 14.243611 234
50.875832 14.243889 234
50.875832 14.244166 217
50.875832 14.244445 217
50.875832 14.244722 217
50.875832 14.245000 199
50.875832 14.245277 199
50.875832 14.245556 199
50.875832 14.245833 190
50.875832 14.246111 190
50.875832 14.246388 190
50.875832 14.246667 181
50.875832 14.246944 181
50.875832 14.247222 181
50.875832 14.247500 176
50.875832 14.247778 176
50.875832 14.248055 176
50.875832 14.248333 171
50.875832 14.248611 171
50.875832 14.248889 171
50.875832 14.249166 200
50.875832 14.249444 200
50.875832 14.249722 200
50.875832 14.250000 230
50.875832 14.250278 230
50.875832 14.250556 230
50.875832 14.250834 237

